(Time, ID): (11.050000000000, 15grnr) | (M, Li): (0.1590075600E+01, -0.381996983289719E+01) | Ra/Lat: (53.10267417, 63.68315270) F
(Time, ID): (11.050000000000, 18grnr) | (M, Li): (0.1733169049E+01, -0.280891460180283E+01) | Ra/Lat: (53.10267417, 63.68315270) F
(Time, ID): (11.050000000000, 28grnr) | (M, Li): (0.2035001865E+01, -0.448129183426499E+01) | Ra/Lat: (53.10267417, 63.68315270) F
(Time, ID): (11.050000000000, 2guam) | (M, Li): (0.1697197249E+01, -0.297688778266311E+02) | Ra/Lat: (346.94937324, 13.50170104) F
(Time, ID): (11.050000000000, 8guam) | (M, Li): (0.1995326190E+01, -0.228439839594066E+02) | Ra/Lat: (346.94937324, 13.50170104) F
(Time, ID): (11.050000000000, 11guam) | (M, Li): (0.1204460426E+01, -0.319190895147622E+02) | Ra/Lat: (346.94937324, 13.50170104) F
(Time, ID): (11.050000000000, 20guam) | (M, Li): (0.1158190092E+01, -0.242721217237413E+02) | Ra/Lat: (346.94937324, 13.50170104) F
(Time, ID): (11.050000000000, 27guam) | (M, Li): (0.1731304308E+01, -0.189582947604358E+02) | Ra/Lat: (346.94937324, 13.50170104) F
(Time, ID): (11.050000000000, 2hnlc) | (M, Li): (0.1951267039E+01, -0.608542794734240E+01) | Ra/Lat: (44.21646818, 21.17334574) F
(Time, ID): (11.050000000000, 11hnlc) | (M, Li): (0.2192342458E+01, -0.483560181409121E+01) | Ra/Lat: (44.21646818, 21.17334574) F
(Time, ID): (11.050000000000, 14hnlc) | (M, Li): (0.1221375336E+01, -0.334918913953006E+02) | Ra/Lat: (44.21646818, 21.17334574) F
(Time, ID): (11.050000000000, 15hnlc) | (M, Li): (0.1852340193E+01, -0.441501985676587E+02) | Ra/Lat: (44.21646818, 21.17334574) F
(Time, ID): (11.050000000000, 16hnlc) | (M, Li): (0.2337348645E+01, -0.133100954815745E+01) | Ra/Lat: (44.21646818, 21.17334574) F
(Time, ID): (11.050000000000, 20hnlc) | (M, Li): (0.2237263790E+01, -0.118237678408623E+02) | Ra/Lat: (44.21646818, 21.17334574) F
(Time, ID): (11.050000000000, 1hob2) | (M, Li): (0.1033505691E+01, -0.942973176762462E+01) | Ra/Lat: (349.51974601, -42.61290614) F
(Time, ID): (11.050000000000, 2hob2) | (M, Li): (0.1195072036E+01, -0.148825118802488E+02) | Ra/Lat: (349.51974601, -42.61290614) F
(Time, ID): (11.050000000000, 4hob2) | (M, Li): (0.2113793131E+01, -0.146918085590005E+01) | Ra/Lat: (349.51974601, -42.61290614) F
(Time, ID): (11.050000000000, 13hob2) | (M, Li): (0.1256097273E+01, -0.721398468688130E+01) | Ra/Lat: (349.51974601, -42.61290614) F
(Time, ID): (11.050000000000, 16hob2) | (M, Li): (0.1331006339E+01, -0.124253852069378E+02) | Ra/Lat: (349.51974601, -42.61290614) F
(Time, ID): (11.050000000000, 20hob2) | (M, Li): (0.1258078287E+01, -0.553797635808587E+01) | Ra/Lat: (349.51974601, -42.61290614) F
(Time, ID): (11.050000000000, 24hob2) | (M, Li): (0.2654730855E+01, -0.975014194846153E-01) | Ra/Lat: (349.51974601, -42.61290614) F
(Time, ID): (11.050000000000, 25hob2) | (M, Li): (0.2496066848E+01, -0.925963617861271E+01) | Ra/Lat: (349.51974601, -42.61290614) F
(Time, ID): (11.050000000000, 27hob2) | (M, Li): (0.2022639791E+01, -0.549230708181858E+01) | Ra/Lat: (349.51974601, -42.61290614) F
(Time, ID): (11.050000000000, 9holm) | (M, Li): (0.1595729421E+01, -0.363758658617735E+01) | Ra/Lat: (84.31977804, 70.61613014) F
(Time, ID): (11.050000000000, 11holm) | (M, Li): (0.2080925520E+01, -0.615334708243608E+00) | Ra/Lat: (84.31977804, 70.61613014) F
(Time, ID): (11.050000000000, 14holm) | (M, Li): (0.1752023345E+01, -0.492842907831073E+01) | Ra/Lat: (84.31977804, 70.61613014) F
(Time, ID): (11.050000000000, 15holm) | (M, Li): (0.1480731319E+01, -0.432404241710901E+01) | Ra/Lat: (84.31977804, 70.61613014) F
(Time, ID): (11.050000000000, 18holm) | (M, Li): (0.1360835789E+01, -0.252869899943471E+01) | Ra/Lat: (84.31977804, 70.61613014) F
(Time, ID): (11.050000000000, 26holm) | (M, Li): (0.2575673922E+01, -0.412386272475123E+01) | Ra/Lat: (84.31977804, 70.61613014) T
(Time, ID): (11.050000000000, 4hrao) | (M, Li): (0.1436096951E+01, -0.135335006713867E+02) | Ra/Lat: (229.76799196, -25.73927614) T
(Time, ID): (11.050000000000, 10hrao) | (M, Li): (0.1147109274E+01, -0.123639411292970E+02) | Ra/Lat: (229.76799196, -25.73927614) T
(Time, ID): (11.050000000000, 24hrao) | (M, Li): (0.1209172554E+01, -0.127018025293946E+02) | Ra/Lat: (229.76799196, -25.73927614) T
(Time, ID): (11.050000000000, 7hrm1) | (M, Li): (0.1784244466E+01, -0.116900693587959E+02) | Ra/Lat: (200.79712116, 51.26604601) T
(Time, ID): (11.050000000000, 9hrm1) | (M, Li): (0.1151525441E+01, -0.771024342626333E+01) | Ra/Lat: (200.79712116, 51.26604601) T
(Time, ID): (11.050000000000, 18hrm1) | (M, Li): (0.1449157947E+01, -0.794606074690819E+01) | Ra/Lat: (200.79712116, 51.26604601) T
(Time, ID): (11.050000000000, 26hrm1) | (M, Li): (0.1079839058E+01, -0.767209422960877E+01) | Ra/Lat: (200.79712116, 51.26604601) T
(Time, ID): (11.050000000000, 28hrm1) | (M, Li): (0.1589013000E+01, -0.910126378387213E+01) | Ra/Lat: (200.79712116, 51.26604601) T
(Time, ID): (11.050000000000, 29hrm1) | (M, Li): (0.1290434184E+01, -0.865993642807007E+01) | Ra/Lat: (200.79712116, 51.26604601) T
(Time, ID): (11.050000000000, 4iisc) | (M, Li): (0.1654934089E+01, -0.179252441264689E+02) | Ra/Lat: (279.65138684, 12.93694963) T
(Time, ID): (11.050000000000, 7iisc) | (M, Li): (0.1137051138E+01, -0.336933967657387E+02) | Ra/Lat: (279.65138684, 12.93694963) F
(Time, ID): (11.050000000000, 8iisc) | (M, Li): (0.1028055057E+01, -0.329886180907488E+02) | Ra/Lat: (279.65138684, 12.93694963) F
(Time, ID): (11.050000000000, 11iisc) | (M, Li): (0.2100191776E+01, -0.199336322955787E+02) | Ra/Lat: (279.65138684, 12.93694963) T
(Time, ID): (11.050000000000, 27iisc) | (M, Li): (0.1217920520E+01, -0.137214427776635E+02) | Ra/Lat: (279.65138684, 12.93694963) T
(Time, ID): (11.050000000000, 28iisc) | (M, Li): (0.1493882456E+01, -0.151519269421697E+02) | Ra/Lat: (279.65138684, 12.93694963) T
(Time, ID): (11.050000000000, 29iisc) | (M, Li): (0.1967285103E+01, -0.243550415597856E+02) | Ra/Lat: (279.65138684, 12.93694963) T
(Time, ID): (11.050000000000, 7irkt) | (M, Li): (0.1598192870E+01, -0.140544400885701E+02) | Ra/Lat: (306.39725163, 52.03253682) F
(Time, ID): (11.050000000000, 8irkt) | (M, Li): (0.1365103514E+01, -0.179632486552000E+02) | Ra/Lat: (306.39725163, 52.03253682) F
(Time, ID): (11.050000000000, 11irkt) | (M, Li): (0.1140659804E+01, -0.116290451958776E+02) | Ra/Lat: (306.39725163, 52.03253682) F
(Time, ID): (11.050000000000, 27irkt) | (M, Li): (0.2133065933E+01, -0.132501291632652E+02) | Ra/Lat: (306.39725163, 52.03253682) F
(Time, ID): (11.050000000000, 28irkt) | (M, Li): (0.1061348622E+01, -0.121458787769079E+02) | Ra/Lat: (306.39725163, 52.03253682) F
(Time, ID): (11.050000000000, 1jab1) | (M, Li): (0.1555879628E+01, -0.439610495083034E+02) | Ra/Lat: (334.97490905, -12.57681313) F
(Time, ID): (11.050000000000, 2jab1) | (M, Li): (0.1461567876E+01, -0.203927806541324E+02) | Ra/Lat: (334.97490905, -12.57681313) F
(Time, ID): (11.050000000000, 4jab1) | (M, Li): (0.2159906999E+01, -0.925149847567081E+01) | Ra/Lat: (334.97490905, -12.57681313) F
(Time, ID): (11.050000000000, 8jab1) | (M, Li): (0.1944257725E+01, -0.276891994550824E+02) | Ra/Lat: (334.97490905, -12.57681313) F
(Time, ID): (11.050000000000, 11jab1) | (M, Li): (0.1913788996E+01, -0.154319392330945E+02) | Ra/Lat: (334.97490905, -12.57681313) F
(Time, ID): (11.050000000000, 13jab1) | (M, Li): (0.1675303357E+01, -0.428208706676960E+02) | Ra/Lat: (334.97490905, -12.57681313) F
(Time, ID): (11.050000000000, 16jab1) | (M, Li): (0.2280218681E+01, -0.142650152407587E+02) | Ra/Lat: (334.97490905, -12.57681313) F
(Time, ID): (11.050000000000, 20jab1) | (M, Li): (0.1071661583E+01, -0.532370219118893E+02) | Ra/Lat: (334.97490905, -12.57681313) F
(Time, ID): (11.050000000000, 27jab1) | (M, Li): (0.1291920559E+01, -0.340163685046136E+02) | Ra/Lat: (334.97490905, -12.57681313) F
(Time, ID): (11.050000000000, 1kerg) | (M, Li): (0.1624153524E+01, -0.636859106644988E+01) | Ra/Lat: (272.33653387, -49.16116465) T
(Time, ID): (11.050000000000, 4kerg) | (M, Li): (0.1058880115E+01, -0.808328456804156E+01) | Ra/Lat: (272.33653387, -49.16116465) F
(Time, ID): (11.050000000000, 10kerg) | (M, Li): (0.2037362974E+01, -0.199081061594188E+02) | Ra/Lat: (272.33653387, -49.16116465) T
(Time, ID): (11.050000000000, 13kerg) | (M, Li): (0.1098333120E+01, -0.232011673413217E+02) | Ra/Lat: (272.33653387, -49.16116465) F
(Time, ID): (11.050000000000, 24kerg) | (M, Li): (0.1156867879E+01, -0.995497557148337E+01) | Ra/Lat: (272.33653387, -49.16116465) F
(Time, ID): (11.050000000000, 27kerg) | (M, Li): (0.1775368395E+01, -0.829089319705963E+01) | Ra/Lat: (272.33653387, -49.16116465) T
(Time, ID): (11.050000000000, 9kodk) | (M, Li): (0.2427483959E+01, -0.396082884073257E+01) | Ra/Lat: (49.57963579, 57.56113487) F
(Time, ID): (11.050000000000, 11kodk) | (M, Li): (0.1680848174E+01, -0.456816709786654E+01) | Ra/Lat: (49.57963579, 57.56113487) F
(Time, ID): (11.050000000000, 14kodk) | (M, Li): (0.1472385912E+01, -0.116149048879743E+01) | Ra/Lat: (49.57963579, 57.56113487) F
(Time, ID): (11.050000000000, 15kodk) | (M, Li): (0.1577207668E+01, -0.604463544860482E+01) | Ra/Lat: (49.57963579, 57.56113487) F
(Time, ID): (11.050000000000, 18kodk) | (M, Li): (0.1901407488E+01, -0.450784206017852E+01) | Ra/Lat: (49.57963579, 57.56113487) F
(Time, ID): (11.050000000000, 9kour) | (M, Li): (0.1506671570E+01, -0.708732946589589E+01) | Ra/Lat: (149.27505256, 5.21721527) T
(Time, ID): (11.050000000000, 17kour) | (M, Li): (0.1836650508E+01, -0.149036770872772E+02) | Ra/Lat: (149.27505256, 5.21721527) T
(Time, ID): (11.050000000000, 18kour) | (M, Li): (0.1468872799E+01, -0.765344498306513E+01) | Ra/Lat: (149.27505256, 5.21721527) T
(Time, ID): (11.050000000000, 21kour) | (M, Li): (0.1153511802E+01, -0.489115348458290E+01) | Ra/Lat: (149.27505256, 5.21721527) T
(Time, ID): (11.050000000000, 30kour) | (M, Li): (0.1367262985E+01, -0.704772510752082E+01) | Ra/Lat: (149.27505256, 5.21721527) T
(Time, ID): (11.050000000000, 7kulu) | (M, Li): (0.2600624711E+01, -0.141771643497050E+02) | Ra/Lat: (164.93165678, 65.43414111) T
(Time, ID): (11.050000000000, 9kulu) | (M, Li): (0.1101469470E+01, -0.347956534475088E+01) | Ra/Lat: (164.93165678, 65.43414111) F
(Time, ID): (11.050000000000, 14kulu) | (M, Li): (0.2661361550E+01, -0.723197585344315E+01) | Ra/Lat: (164.93165678, 65.43414111) T
(Time, ID): (11.050000000000, 15kulu) | (M, Li): (0.1838725277E+01, -0.300472148507833E+01) | Ra/Lat: (164.93165678, 65.43414111) F
(Time, ID): (11.050000000000, 18kulu) | (M, Li): (0.1149268854E+01, -0.216447454318404E+01) | Ra/Lat: (164.93165678, 65.43414111) F
(Time, ID): (11.050000000000, 26kulu) | (M, Li): (0.1477005122E+01, -0.164807401970029E+01) | Ra/Lat: (164.93165678, 65.43414111) F
(Time, ID): (11.050000000000, 28kulu) | (M, Li): (0.1766592148E+01, -0.275540383905172E+01) | Ra/Lat: (164.93165678, 65.43414111) F
(Time, ID): (11.050000000000, 29kulu) | (M, Li): (0.2038333911E+01, -0.676177719980478E+01) | Ra/Lat: (164.93165678, 65.43414111) T
(Time, ID): (11.050000000000, 7kunm) | (M, Li): (0.1507906276E+01, -0.324232285432518E+02) | Ra/Lat: (304.87820742, 24.88237004) F
(Time, ID): (11.050000000000, 8kunm) | (M, Li): (0.1058770482E+01, -0.703708054497838E+01) | Ra/Lat: (304.87820742, 24.88237004) F
(Time, ID): (11.050000000000, 11kunm) | (M, Li): (0.1252385025E+01, -0.317746392823756E+02) | Ra/Lat: (304.87820742, 24.88237004) F
(Time, ID): (11.050000000000, 28kunm) | (M, Li): (0.1329433199E+01, -0.924381266534328E+01) | Ra/Lat: (304.87820742, 24.88237004) F
(Time, ID): (11.050000000000, 1lae1) | (M, Li): (0.1701567998E+01, -0.401642670184374E+02) | Ra/Lat: (349.07419910, -6.62943214) F
(Time, ID): (11.050000000000, 2lae1) | (M, Li): (0.1259361229E+01, -0.371578596644104E+02) | Ra/Lat: (349.07419910, -6.62943214) F
(Time, ID): (11.050000000000, 8lae1) | (M, Li): (0.2410277471E+01, -0.205252870693803E+02) | Ra/Lat: (349.07419910, -6.62943214) F
(Time, ID): (11.050000000000, 11lae1) | (M, Li): (0.1718997545E+01, -0.133206343017519E+02) | Ra/Lat: (349.07419910, -6.62943214) F
(Time, ID): (11.050000000000, 13lae1) | (M, Li): (0.2185989438E+01, -0.861634638532996E+01) | Ra/Lat: (349.07419910, -6.62943214) F
(Time, ID): (11.050000000000, 16lae1) | (M, Li): (0.1976287544E+01, -0.231639524996281E+02) | Ra/Lat: (349.07419910, -6.62943214) F
(Time, ID): (11.050000000000, 20lae1) | (M, Li): (0.1007490732E+01, -0.159984855502844E+02) | Ra/Lat: (349.07419910, -6.62943214) F
(Time, ID): (11.050000000000, 27lae1) | (M, Li): (0.1662437961E+01, -0.177880505062640E+02) | Ra/Lat: (349.07419910, -6.62943214) F
(Time, ID): (11.050000000000, 1mac1) | (M, Li): (0.1008905827E+01, -0.420534427091479E+01) | Ra/Lat: (1.01684511, -54.31739109) F
(Time, ID): (11.050000000000, 2mac1) | (M, Li): (0.1252412322E+01, -0.198531518019736E+02) | Ra/Lat: (1.01684511, -54.31739109) F
(Time, ID): (11.050000000000, 4mac1) | (M, Li): (0.2286755563E+01, -0.235352323949337E+01) | Ra/Lat: (1.01684511, -54.31739109) F
(Time, ID): (11.050000000000, 6mac1) | (M, Li): (0.2465528932E+01, -0.260854518413544E+01) | Ra/Lat: (1.01684511, -54.31739109) F
(Time, ID): (11.050000000000, 13mac1) | (M, Li): (0.1277324878E+01, -0.447929485887289E+01) | Ra/Lat: (1.01684511, -54.31739109) F
(Time, ID): (11.050000000000, 16mac1) | (M, Li): (0.1192073440E+01, -0.158952692449093E+02) | Ra/Lat: (1.01684511, -54.31739109) F
(Time, ID): (11.050000000000, 20mac1) | (M, Li): (0.1549176077E+01, -0.694658910483122E+01) | Ra/Lat: (1.01684511, -54.31739109) F
(Time, ID): (11.050000000000, 24mac1) | (M, Li): (0.2396694457E+01, -0.286753021180630E+01) | Ra/Lat: (1.01684511, -54.31739109) F
(Time, ID): (11.050000000000, 25mac1) | (M, Li): (0.1925967694E+01, -0.266023682802916E+01) | Ra/Lat: (1.01684511, -54.31739109) F
(Time, ID): (11.050000000000, 27mac1) | (M, Li): (0.2576023733E+01, -0.674189090356231E+01) | Ra/Lat: (1.01684511, -54.31739109) F
(Time, ID): (11.050000000000, 4mald) | (M, Li): (0.1389001050E+01, -0.353591173142195E+01) | Ra/Lat: (275.60729703, 4.16073962) T
(Time, ID): (11.050000000000, 7mald) | (M, Li): (0.1178937857E+01, -0.366425268724561E+01) | Ra/Lat: (275.60729703, 4.16073962) T
(Time, ID): (11.050000000000, 8mald) | (M, Li): (0.1091420743E+01, -0.245847962088883E+02) | Ra/Lat: (275.60729703, 4.16073962) F
(Time, ID): (11.050000000000, 11mald) | (M, Li): (0.2537593736E+01, -0.124557543471456E+02) | Ra/Lat: (275.60729703, 4.16073962) T
(Time, ID): (11.050000000000, 27mald) | (M, Li): (0.1203248364E+01, -0.213039351999760E+01) | Ra/Lat: (275.60729703, 4.16073962) T
(Time, ID): (11.050000000000, 28mald) | (M, Li): (0.1799833875E+01, -0.659592239186168E+01) | Ra/Lat: (275.60729703, 4.16073962) T
(Time, ID): (11.050000000000, 4mali) | (M, Li): (0.1534717196E+01, -0.153495313301682E+02) | Ra/Lat: (242.27540666, -2.97589188) T
(Time, ID): (11.050000000000, 7mali) | (M, Li): (0.1261710605E+01, -0.145668828003109E+02) | Ra/Lat: (242.27540666, -2.97589188) T
(Time, ID): (11.050000000000, 8mali) | (M, Li): (0.1833253967E+01, -0.203822089135647E+02) | Ra/Lat: (242.27540666, -2.97589188) T
(Time, ID): (11.050000000000, 10mali) | (M, Li): (0.1612807541E+01, -0.157015495300293E+02) | Ra/Lat: (242.27540666, -2.97589188) T
(Time, ID): (11.050000000000, 24mali) | (M, Li): (0.1866678950E+01, -0.174627471789718E+02) | Ra/Lat: (242.27540666, -2.97589188) T
(Time, ID): (11.050000000000, 26mali) | (M, Li): (0.1662680880E+01, -0.172391073815525E+02) | Ra/Lat: (242.27540666, -2.97589188) T
(Time, ID): (11.050000000000, 29mali) | (M, Li): (0.1262108536E+01, -0.138365432582796E+02) | Ra/Lat: (242.27540666, -2.97589188) T
(Time, ID): (11.050000000000, 7mall) | (M, Li): (0.1644579057E+01, -0.176217649541795E+02) | Ra/Lat: (204.70556566, 39.36379283) T
(Time, ID): (11.050000000000, 9mall) | (M, Li): (0.1230930730E+01, -0.603673572838306E+01) | Ra/Lat: (204.70556566, 39.36379283) T
(Time, ID): (11.050000000000, 18mall) | (M, Li): (0.1674159890E+01, -0.658507584035397E+01) | Ra/Lat: (204.70556566, 39.36379283) T
(Time, ID): (11.050000000000, 26mall) | (M, Li): (0.1014083135E+01, -0.572997824475169E+01) | Ra/Lat: (204.70556566, 39.36379283) T
(Time, ID): (11.050000000000, 29mall) | (M, Li): (0.1126766888E+01, -0.637013149261475E+01) | Ra/Lat: (204.70556566, 39.36379283) T
(Time, ID): (11.050000000000, 9mas1) | (M, Li): (0.1150579081E+01, -0.776558890566230E+01) | Ra/Lat: (186.44773588, 27.60541317) T
(Time, ID): (11.050000000000, 18mas1) | (M, Li): (0.1474062681E+01, -0.804766698181629E+01) | Ra/Lat: (186.44773588, 27.60541317) T
(Time, ID): (11.050000000000, 26mas1) | (M, Li): (0.1139039862E+01, -0.811120565980673E+01) | Ra/Lat: (186.44773588, 27.60541317) T
(Time, ID): (11.050000000000, 29mas1) | (M, Li): (0.1291612758E+01, -0.929873704165220E+01) | Ra/Lat: (186.44773588, 27.60541317) T
(Time, ID): (11.050000000000, 1maw1) | (M, Li): (0.1432939928E+01, -0.266870918497443E+01) | Ra/Lat: (264.95172762, -67.46887845) T
(Time, ID): (11.050000000000, 4maw1) | (M, Li): (0.1313272842E+01, -0.224046846479177E+01) | Ra/Lat: (264.95172762, -67.46887845) T
(Time, ID): (11.050000000000, 6maw1) | (M, Li): (0.2069034628E+01, -0.394797828048468E+01) | Ra/Lat: (264.95172762, -67.46887845) T
(Time, ID): (11.050000000000, 10maw1) | (M, Li): (0.1915166353E+01, -0.412837539240718E+01) | Ra/Lat: (264.95172762, -67.46887845) T
(Time, ID): (11.050000000000, 13maw1) | (M, Li): (0.1135002138E+01, -0.102395471967757E+02) | Ra/Lat: (264.95172762, -67.46887845) F
(Time, ID): (11.050000000000, 17maw1) | (M, Li): (0.1907163546E+01, -0.389564914628863E+01) | Ra/Lat: (264.95172762, -67.46887845) T
(Time, ID): (11.050000000000, 24maw1) | (M, Li): (0.1099461076E+01, -0.273888930678368E+01) | Ra/Lat: (264.95172762, -67.46887845) T
(Time, ID): (11.050000000000, 27maw1) | (M, Li): (0.2523423257E+01, -0.123001795262098E+02) | Ra/Lat: (264.95172762, -67.46887845) T
(Time, ID): (11.050000000000, 2mkea) | (M, Li): (0.1955662679E+01, -0.377037907019258E+01) | Ra/Lat: (46.62467356, 19.67907906) F
(Time, ID): (11.050000000000, 14mkea) | (M, Li): (0.1189247041E+01, -0.281837397143245E+02) | Ra/Lat: (46.62467356, 19.67907906) F
(Time, ID): (11.050000000000, 15mkea) | (M, Li): (0.1793852807E+01, -0.348018221929669E+02) | Ra/Lat: (46.62467356, 19.67907906) F
(Time, ID): (11.050000000000, 16mkea) | (M, Li): (0.2283324587E+01, 0.173107726499438E+01) | Ra/Lat: (46.62467356, 19.67907906) F
(Time, ID): (11.050000000000, 20mkea) | (M, Li): (0.2312571918E+01, -0.120663109123707E+02) | Ra/Lat: (46.62467356, 19.67907906) F
(Time, ID): (11.050000000000, 10nklg) | (M, Li): (0.1228523873E+01, -0.132825231291354E+02) | Ra/Lat: (211.75313638, 0.35153679) T
(Time, ID): (11.050000000000, 29nklg) | (M, Li): (0.1152908674E+01, -0.112853163965046E+02) | Ra/Lat: (211.75313638, 0.35153679) T
(Time, ID): (11.050000000000, 1noum) | (M, Li): (0.1331664842E+01, -0.812003180757165E+01) | Ra/Lat: (8.49121304, -22.13520922) F
(Time, ID): (11.050000000000, 13noum) | (M, Li): (0.2089717530E+01, -0.296145197376609E+01) | Ra/Lat: (8.49121304, -22.13520922) F
(Time, ID): (11.050000000000, 16noum) | (M, Li): (0.1237461911E+01, -0.116691859290004E+02) | Ra/Lat: (8.49121304, -22.13520922) F
(Time, ID): (11.050000000000, 20noum) | (M, Li): (0.1084157029E+01, -0.802859111130238E+01) | Ra/Lat: (8.49121304, -22.13520922) F
(Time, ID): (11.050000000000, 25noum) | (M, Li): (0.2372273323E+01, -0.168745780996978E+02) | Ra/Lat: (8.49121304, -22.13520922) F
(Time, ID): (11.050000000000, 7nril) | (M, Li): (0.1696294905E+01, -0.213587336689234E+02) | Ra/Lat: (290.44079129, 69.23457297) F
(Time, ID): (11.050000000000, 8nril) | (M, Li): (0.1831703088E+01, -0.126249568872154E+02) | Ra/Lat: (290.44079129, 69.23457297) F
(Time, ID): (11.050000000000, 9nril) | (M, Li): (0.2175956434E+01, -0.474730077013373E+01) | Ra/Lat: (290.44079129, 69.23457297) F
(Time, ID): (11.050000000000, 11nril) | (M, Li): (0.1381269685E+01, -0.186084269545972E+02) | Ra/Lat: (290.44079129, 69.23457297) F
(Time, ID): (11.050000000000, 18nril) | (M, Li): (0.2391166056E+01, -0.574772788584232E+01) | Ra/Lat: (290.44079129, 69.23457297) F
(Time, ID): (11.050000000000, 26nril) | (M, Li): (0.1885972525E+01, -0.410905644670129E+01) | Ra/Lat: (290.44079129, 69.23457297) F
(Time, ID): (11.050000000000, 28nril) | (M, Li): (0.1055430701E+01, -0.223898327574134E+02) | Ra/Lat: (290.44079129, 69.23457297) F
(Time, ID): (11.050000000000, 29nril) | (M, Li): (0.2253007137E+01, -0.159213793277740E+01) | Ra/Lat: (290.44079129, 69.23457297) F
(Time, ID): (11.050000000000, 7nyal) | (M, Li): (0.2075404716E+01, -0.192727507688105E+02) | Ra/Lat: (213.94609707, 78.85683753) F
(Time, ID): (11.050000000000, 8nyal) | (M, Li): (0.2644024907E+01, 0.254122437536716E+01) | Ra/Lat: (213.94609707, 78.85683753) F
(Time, ID): (11.050000000000, 9nyal) | (M, Li): (0.1407504799E+01, -0.190835224092007E+01) | Ra/Lat: (213.94609707, 78.85683753) F
(Time, ID): (11.050000000000, 11nyal) | (M, Li): (0.2023023885E+01, 0.160313330963254E+01) | Ra/Lat: (213.94609707, 78.85683753) F
(Time, ID): (11.050000000000, 15nyal) | (M, Li): (0.2423764470E+01, -0.127123233303428E+01) | Ra/Lat: (213.94609707, 78.85683753) F
(Time, ID): (11.050000000000, 18nyal) | (M, Li): (0.1526734687E+01, 0.236453340202570E+01) | Ra/Lat: (213.94609707, 78.85683753) F
(Time, ID): (11.050000000000, 26nyal) | (M, Li): (0.1544689152E+01, 0.499029055237770E+00) | Ra/Lat: (213.94609707, 78.85683753) F
(Time, ID): (11.050000000000, 28nyal) | (M, Li): (0.1265776617E+01, 0.910596996545792E+00) | Ra/Lat: (213.94609707, 78.85683753) F
(Time, ID): (11.050000000000, 29nyal) | (M, Li): (0.2032016825E+01, 0.152373577281833E+01) | Ra/Lat: (213.94609707, 78.85683753) F
(Time, ID): (11.050000000000, 1pala) | (M, Li): (0.2389637247E+01, -0.335017295666039E+02) | Ra/Lat: (336.53125327, 7.27962755) F
(Time, ID): (11.050000000000, 8pala) | (M, Li): (0.1653906898E+01, -0.193827880062163E+02) | Ra/Lat: (336.53125327, 7.27962755) F
(Time, ID): (11.050000000000, 11pala) | (M, Li): (0.1292839307E+01, -0.384280546978116E+02) | Ra/Lat: (336.53125327, 7.27962755) F
(Time, ID): (11.050000000000, 13pala) | (M, Li): (0.2547102357E+01, -0.113904832154512E+02) | Ra/Lat: (336.53125327, 7.27962755) F
(Time, ID): (11.050000000000, 20pala) | (M, Li): (0.1146914488E+01, -0.277477976977825E+02) | Ra/Lat: (336.53125327, 7.27962755) F
(Time, ID): (11.050000000000, 27pala) | (M, Li): (0.1372418826E+01, -0.271585731282830E+02) | Ra/Lat: (336.53125327, 7.27962755) F
(Time, ID): (11.050000000000, 28pala) | (M, Li): (0.2505271145E+01, -0.153036362156272E+02) | Ra/Lat: (336.53125327, 7.27962755) F
(Time, ID): (11.050000000000, 9pbl1) | (M, Li): (0.2298327109E+01, -0.933159521594644E+01) | Ra/Lat: (79.66208018, 37.66673761) F
(Time, ID): (11.050000000000, 14pbl1) | (M, Li): (0.1066780707E+01, -0.661890993267298E+01) | Ra/Lat: (79.66208018, 37.66673761) F
(Time, ID): (11.050000000000, 15pbl1) | (M, Li): (0.1090300686E+01, -0.859214605391026E+01) | Ra/Lat: (79.66208018, 37.66673761) F
(Time, ID): (11.050000000000, 18pbl1) | (M, Li): (0.1574666083E+01, -0.100599730871618E+02) | Ra/Lat: (79.66208018, 37.66673761) F
(Time, ID): (11.050000000000, 21pbl1) | (M, Li): (0.2186697320E+01, -0.775080699846148E+01) | Ra/Lat: (79.66208018, 37.66673761) F
(Time, ID): (11.050000000000, 9pboc) | (M, Li): (0.1966576242E+01, 0.318226743862033E+01) | Ra/Lat: (53.74609889, 70.13372259) F
(Time, ID): (11.050000000000, 11pboc) | (M, Li): (0.1680696795E+01, 0.407725948840380E+01) | Ra/Lat: (53.74609889, 70.13372259) F
(Time, ID): (11.050000000000, 14pboc) | (M, Li): (0.1791627727E+01, 0.422375461831689E+01) | Ra/Lat: (53.74609889, 70.13372259) F
(Time, ID): (11.050000000000, 15pboc) | (M, Li): (0.1682717851E+01, 0.427023414149880E+01) | Ra/Lat: (53.74609889, 70.13372259) F
(Time, ID): (11.050000000000, 18pboc) | (M, Li): (0.1650315471E+01, 0.476505155861378E+01) | Ra/Lat: (53.74609889, 70.13372259) F
(Time, ID): (11.050000000000, 28pboc) | (M, Li): (0.1799725157E+01, 0.586233809590340E+01) | Ra/Lat: (53.74609889, 70.13372259) F
(Time, ID): (11.050000000000, 9pdel) | (M, Li): (0.1031366859E+01, -0.543104458600283E+00) | Ra/Lat: (176.41824825, 37.56161838) T
(Time, ID): (11.050000000000, 18pdel) | (M, Li): (0.1205744178E+01, -0.702446602284908E+00) | Ra/Lat: (176.41824825, 37.56161838) T
