  0   -1.0000  1352893944958025728.00
  1   10.5167     9001080536956928.00
  2   10.5500     8517264819093504.00
  3   10.5833     7749626924892160.00
  4   10.6167     6586972298543104.00
  5   10.6500     8881092035608576.00
  6   10.6833     9105847137337344.00
  7   10.7167    13971393322418176.00
  8   10.7500    11118797377241088.00
  9   10.7833    12177842896896000.00
 10   10.8167     8958763834802176.00
 11   10.8500     9212871279902720.00
 12   10.8833     7948656246259712.00
 13   10.9167     7649709342588928.00
 14   10.9500     6757409485750272.00
 15   10.9833     6013038503133184.00
 16   11.0167     2347276668239872.00
 17   11.0500  7375500359621410816.00
 18   11.0833   382845275867185152.00
 19   11.1167    15945976619466752.00
 20   11.1500     7176405557182464.00
 21   11.1833    13393737400975360.00
 22   11.2167    11218367604064256.00
 23   11.2500     5767265442070528.00
 24   11.2833    10207149766475776.00
 25   11.3167    11030881544175616.00
 26   11.3500    12326592646742016.00
 27   11.3833     8613589124382720.00
 28   11.4167     8828555458772992.00
 29   11.4500     5561927350616064.00
 30   11.4833     3270152128823296.00
 31   10.5667   542501614125056000.00
 32   10.6000     2943820782108672.00
 33   10.6333     3548877789593600.00
 34   10.6667     7019350951198720.00
 35   10.7000     4228548847992832.00
 36   10.7333     8257650689048576.00
 37   10.7667    29471737020153856.00
 38   10.8000     4382854138036224.00
 39   10.8333    35030343824179200.00
 40   10.8667     2766831622291456.00
 41   10.9000    32356488311734272.00
 42   10.9333     9380807722401792.00
 43   10.9667     8858035040550912.00
 44   11.0000     4858132534657024.00
 45   11.0333    20536927291703296.00
 46   11.0667     6500948935442432.00
 47   11.1250    75502329608011776.00
 48   11.1583    19067767156113408.00
 49   11.1917       35439972974592.00
 50   11.2250    18694783606194176.00
 51   11.2583    20588262888308736.00
 52   11.2917    32993876490846208.00
 53   11.3250    13744848829939712.00
 54   11.3583      948575806685184.00
 55   11.3917     8818507382784000.00
 56   11.4250     2147960792023040.00
 57   11.4583    24008901544378368.00
 58   11.4917      571752019132416.00
