  0   -1.0000   900752361067118592.00
  1   10.5167    12749359162589184.00
  2   10.5500    13363023016099840.00
  3   10.5833    12371229168107520.00
  4   10.6167    11515174540279808.00
  5   10.6500    12228787651477504.00
  6   10.6833    12943479873208320.00
  7   10.7167    11813836902367232.00
  8   10.7500    10726690485436416.00
  9   10.7833    12208774177619968.00
 10   10.8167    13762783539625984.00
 11   10.8500    13187750769459200.00
 12   10.8833    12825206137552896.00
 13   10.9167    12223811931865088.00
 14   10.9500     9257090115698688.00
 15   10.9833     8935161915768832.00
 16   11.0167     9436851676905472.00
 17   11.0500     8161215251480576.00
 18   11.0833     7854319437086720.00
 19   11.1167     8130717762453504.00
 20   11.1500     7699149248004096.00
 21   11.1833     8759389305438208.00
 22   11.2167     7881701464211456.00
 23   11.2500     7920566623272960.00
 24   11.2833     8708996991025152.00
 25   11.3167     8584972831031296.00
 26   11.3500     7827394287108096.00
 27   11.3833     6920548449779712.00
 28   11.4167     6567036670967808.00
 29   11.4500     5385591562698752.00
 30   11.4833     5616138964697088.00
 31   10.5000   910443181676429312.00
 32   10.5333     9033036704251904.00
 33   10.5667    10383817877487616.00
 34   10.6000     9443151320186880.00
 35   10.6333    11040016939614208.00
 36   10.6667    11548382153670656.00
 37   10.7000    11292184133238784.00
 38   10.7333    13536410845839360.00
 39   10.7667    11877485096468480.00
 40   10.8000    13959480156880896.00
 41   10.8333    14924504547459072.00
 42   10.8667    12246563447373824.00
 43   10.9000    15823422948900864.00
 44   10.9333    14814305350320128.00
 45   10.9667    15746748118990848.00
 46   11.0000    21152391810252800.00
 47   11.0333    49701670786957312.00
 48   11.0667   236436369096835072.00
 49   11.1000   109820913599381504.00
 50   11.1333    50628597743878144.00
 51   11.1667    30074400388677632.00
 52   11.2000    24614470458277888.00
 53   11.2333    30403624664301568.00
 54   11.2667    31258623803916288.00
 55   11.3000    27940918334062592.00
 56   11.3333    21495551107268608.00
 57   11.3667    22328570751746048.00
 58   11.4000    24598409428074496.00
 59   11.4333    27599777671675904.00
 60   11.4667    29131545545539584.00
 61   11.5000    29608729297027072.00
 62   10.5167      131472119824384.00
 63   10.5500        9905648959488.00
 64   10.5833      129048332206080.00
 65   10.6167      592693205925888.00
 66   10.6500      596532302708736.00
 67   10.6833      684675299278848.00
 68   10.7167      799020280709120.00
 69   10.7500     1326676877246464.00
 70   10.7833     1422061524221952.00
 71   10.8167     1319231954092032.00
 72   10.8500     1767395953737728.00
 73   10.8833     2285996074860544.00
 74   10.9167     2181876940800000.00
 75   10.9500     2911388141879296.00
 76   10.9833     3402165733294080.00
 77   11.0167     3384669647142912.00
 78   11.0500     4408044389662720.00
 79   11.0833     4350367810715648.00
 80   11.1167     4680731594850304.00
 81   11.1500     5039441357832192.00
 82   11.1833     4265374434459648.00
 83   11.2167     4473867447828480.00
 84   11.2500     5448752278011904.00
 85   11.2833     4895616861732864.00
 86   11.3167     6387053382074368.00
 87   11.3500     7126073372311552.00
 88   11.3833     7329041178689536.00
 89   11.4167     6516990101422080.00
 90   11.4500     9451336454111232.00
 91   11.4833     8372643069689856.00
 92   10.5000  3385416368009510912.00
 93   10.5333     6213543682637824.00
 94   10.5667     5088421701746688.00
 95   10.6000     4239906083700736.00
 96   10.6333     3170433994063872.00
 97   10.6667     2516370335989760.00
 98   10.7000     3184708586307584.00
 99   10.7333     5434756590206976.00
100   10.7667     5587931766980608.00
101   10.8000     5521790344364032.00
102   10.8333     6290667336630272.00
103   10.8667     6676379022131200.00
104   10.9000     5763435941855232.00
105   10.9333     4766714155761664.00
106   10.9667     3186263096033280.00
107   11.0000      562030327103488.00
108   11.0333    14693012252655616.00
109   11.0667    74021115646705664.00
110   11.1000     2347445782577152.00
111   11.1333     4027435662180352.00
112   11.1667     5132257748582400.00
113   11.2000     4896584303116288.00
114   11.2333     2604844783239168.00
115   11.2667     3081825060651008.00
116   11.3000     3999018279501824.00
117   11.3333     8921470633771008.00
118   11.3667     7922960530669568.00
119   11.4000     8684684791775232.00
120   11.4333     7133839746924544.00
121   11.4667     5764896767606784.00
122   11.5000     5123797199880192.00
