169   11.2833     2669212115927040.00
170   11.3167     1272396409470976.00
171   11.3500     1060831554961408.00
172   11.3833     1937573966512128.00
173   11.4167     1858421745778688.00
174   11.4500     3946961665261568.00
175   11.4833     4688984911380480.00
176   10.5000  4300273813993553920.00
177   10.5333     7128016308142080.00
178   10.5667     5134461066805248.00
179   10.6000     5045242248036352.00
180   10.6333     5084816613572608.00
181   10.6667     4018510988574720.00
182   10.7000     2844585294299136.00
183   10.7333     2257413604376576.00
184   10.7667     2662659874881536.00
185   10.8000     2647946927538176.00
186   10.8333     2881133318504448.00
187   10.8667     1952670239686656.00
188   10.9000     2272869312626688.00
189   10.9333     2036780731727872.00
190   10.9667     1431351135830016.00
191   11.0000      222473232580608.00
192   11.0333    10146341619499008.00
193   11.0667     6851690997219328.00
194   11.1000    11447544911495168.00
195   11.1333      706481921982464.00
196   11.1667     2264833697251328.00
197   11.2000     2266470616662016.00
198   11.2333     1184822294740992.00
199   11.2667     1020874199138304.00
200   11.3000      999640015044608.00
201   11.3333     1413277376577536.00
202   11.3667      923442194939904.00
203   11.4000      674063643049984.00
204   11.4333      241981326360576.00
205   11.4667       65769987637248.00
206   11.5000      242096099295232.00
207   10.5167     6395240126611456.00
208   10.5500     7463510162276352.00
209   10.5833     9181286090407936.00
210   10.6167     5144435591479296.00
211   10.6500    14339268008738816.00
212   10.6833     5242197100199936.00
213   10.7167     5721554642010112.00
214   10.7500     5592035608231936.00
215   10.7833     6569762364588032.00
216   10.8167     3090982736232448.00
217   10.8500     4729037628899328.00
218   10.8833     2736110794964992.00
219   10.9167     7113955122085888.00
220   10.9500     7556591767257088.00
221   10.9833       64923925217280.00
222   11.0167     2758268531245056.00
223   11.0500    38817304535891968.00
224   11.0833    29561894826147840.00
225   11.1167     5231600342138880.00
226   11.1500     4631649782333440.00
227   11.1833     4763731300974592.00
228   11.2167      697028027875328.00
229   11.2500    14778341441667072.00
230   11.2833     6433982879105024.00
231   11.3167     7229800053735424.00
232   11.3500     9828488269791232.00
233   11.3833    11104309378809856.00
234   11.4167     6268758708453376.00
235   11.4500     3893843120357376.00
236   11.4833     4156679818051584.00
237   10.5000  1217853026346205184.00
238   10.5333    35202709451702272.00
239   10.5667    31060252149415936.00
240   10.6000    31064744685207552.00
241   10.6333    25780270611300352.00
242   10.6667    23094640446013440.00
243   10.7000    19436876645531648.00
244   10.7333    15639422254972928.00
245   10.7667    10645644452560896.00
246   10.8000     5765790120804352.00
247   10.8333       59550921129984.00
248   10.8667     1101807354904576.00
249   10.9000     1781918446125056.00
250   10.9333      267655198015488.00
251   10.9667     1401569429946368.00
252   11.0083     2318124309282816.00
253   11.0417     1708841590849536.00
254   11.0750      218636115509248.00
255   11.1083      690225873420288.00
256   11.1417      663388367618048.00
257   11.1750     1405246861475840.00
258   11.2083      231138631090176.00
259   11.2417       39556850122752.00
260   11.2750      272463699116032.00
261   11.3083      920246202400768.00
262   11.3417      387659453169664.00
263   11.3750      362894269087744.00
264   11.4083      337659692056576.00
265   11.4417       30873816662016.00
266   11.4750       23891982417920.00
