  0   -1.0000   122185299810844672.00
  1   10.5167     5641592551505920.00
  2   10.5500     5172857000689664.00
  3   10.5833     7015035582808064.00
  4   10.6167     8272390479937536.00
  5   10.6500     6485371625930752.00
  6   10.6833     3746708546650112.00
  7   10.7167      666504097955840.00
  8   10.7500     2145343814762496.00
  9   10.7833     2469960798437376.00
 10   10.8167     3857230671642624.00
 11   10.8500     3804653829488640.00
 12   10.8833     2520820727414784.00
 13   10.9167     2705208505270272.00
 14   10.9500     2535563202658304.00
 15   10.9833      831635658375168.00
 16   10.5833     4883801406701568.00
 17   10.6167     6464772962779136.00
 18   10.6500     6006984209858560.00
 19   10.6833     6518221146423296.00
 20   10.7167     7556923016609792.00
 21   10.7500     7893785891569664.00
 22   10.7833     7607592893284352.00
 23   10.8167     8777644527058944.00
 24   10.8500     8590672252633088.00
 25   10.8833     7517623528980480.00
 26   10.9167     6511893585854464.00
 27   10.9500     7006355453902848.00
 28   10.9833     6985321388441600.00
 29   11.0167    12533574636929024.00
 30   11.0500  1264924768398737408.00
 31   11.0833   145071368055029760.00
 32   11.1167    46011997526949888.00
 33   11.1500    14576637966286848.00
 34   11.1833      756517351456768.00
 35   11.2167     2289473924628480.00
 36   11.2500     5030499235921920.00
 37   11.2833     5616420821925888.00
 38   11.3167     2677218471837696.00
 39   11.3500       69210453573632.00
 40   11.3833     2826818088337408.00
 41   11.4167     3547910616645632.00
 42   11.4500      429580582125568.00
 43   11.4833     2663817368567808.00
 44   10.8250 10534661698768338944.00
 45   10.8583     2095613462183936.00
 46   10.8917     2600016166256640.00
 47   10.9250     2085943477534720.00
 48   10.9583       20258603663360.00
 49   10.9917     1849305543475200.00
 50   11.0250      947837810507776.00
 51   11.0583      483499098243072.00
 52   11.0917     3453243900297216.00
 53   11.1250     6338962096390144.00
 54   11.1583     3284915005161472.00
 55   11.1917     2914180139057152.00
 56   11.2250     3456042876796928.00
 57   11.2583     3752906989764608.00
 58   11.2917     2711966904745984.00
 59   11.3250     2853356959694848.00
 60   11.3583     3295017036677120.00
 61   11.3917     3703386822148096.00
 62   11.4250     2539201576828928.00
 63   11.4583     3100395693932544.00
 64   11.4917     3591176775008256.00
