  0   -1.0000  1088140341082587136.00
  1   10.5167     4378588161769472.00
  2   10.5500     4442045229826048.00
  3   10.5833     3745425425170432.00
  4   10.6167     2965940132118528.00
  5   10.6500     2354490602684416.00
  6   10.6833     1967340505792512.00
  7   10.7167     1426647743987712.00
  8   10.7500      958438058229760.00
  9   10.7833      481951366512640.00
 10   10.8167       91044406362112.00
 11   10.8500      752033674035200.00
 12   10.8833     1326852568252416.00
 13   10.9167     1863039775145984.00
 14   10.9500     2429393221713920.00
 15   10.9833     3020522992435200.00
 16   11.0167     5194087024033792.00
 17   11.0500   613802847242289152.00
 18   11.0833    91701150952194048.00
 19   11.1167    22928620632670208.00
 20   11.1500    13592709277155328.00
 21   11.1833    10662305704443904.00
 22   11.2167    12390862537359360.00
 23   11.2500    13579672977670144.00
 24   11.2833    12287351678042112.00
 25   11.3167    10407308127371264.00
 26   11.3500     9407745757282304.00
 27   11.3833    11641543215546368.00
 28   11.4167    13036528192192512.00
 29   11.4500    12544905834397696.00
 30   11.4833    12032495834890240.00
 31   10.5000  3168303778331885568.00
 32   10.5333     1867226697170944.00
 33   10.5667     1190553525944320.00
 34   10.6000     1616043453710336.00
 35   10.6333     3742352912941056.00
 36   10.6667     4733751355506688.00
 37   10.7000     4296508920823808.00
 38   10.7333     4946450484035584.00
 39   10.7667     4358940833873920.00
 40   10.8000     5588099270705152.00
 41   10.8333     5512769302429696.00
 42   10.8667     3044185577881600.00
 43   10.9000     3922269629841408.00
 44   10.9333     4611266941288448.00
 45   10.9667     4987846452576256.00
 46   11.0000     7707153456431104.00
 47   11.0333    24852495398338560.00
 48   11.0667   111071075500032000.00
 49   11.1000    36480820852031488.00
 50   11.1333    20163973806555136.00
 51   11.1667    11797295909568512.00
 52   11.2000    10225143531962368.00
 53   11.2333    11748190474731520.00
 54   11.2667    10333608636055552.00
 55   11.3000     9716608666697728.00
 56   11.3333     6380514831237120.00
 57   11.3667     5534940460482560.00
 58   11.4000     4436462040776704.00
 59   11.4333     6362983311605760.00
 60   11.4667     8791528008843264.00
 61   11.5000    10878636764692480.00
 62   11.1917    23451442706644992.00
 63   11.2667    72973701972230144.00
 64   11.3000    31452883027230720.00
 65   11.3333    41102983051608064.00
 66   11.3667    43710148459364352.00
 67   11.4000    40996296063975424.00
 68   11.4333    43854334806458368.00
 69   11.4667    43118108692447232.00
 70   11.5000    47336951988092928.00
 71   10.5167     9187558890143744.00
 72   10.5500    23346720666550272.00
 73   10.5833    36932157490331648.00
 74   10.6167    74280772189552640.00
 75   10.6500    91811325453271040.00
 76   10.6833   131603424356597760.00
 77   10.7167   116508959363301376.00
 78   10.7500    57424919633330176.00
 79   10.7833    17304683081105408.00
 80   10.8167    36984349932912640.00
 81   10.8500    25403436623200256.00
 82   10.8833    34508522477584384.00
 83   10.9167    36294526645567488.00
 84   10.9500    33652818963333120.00
 85   10.9833    31185665194459136.00
 86   11.0167    28949207003955200.00
 87   11.0500    30749640114569216.00
 88   11.0833    40510582507438080.00
 89   11.1167      952118013853696.00
 90   11.1500     8352370824052736.00
 91   11.1833     8810803822067712.00
 92   11.2167     6484700000419840.00
 93   11.2500     6282634674044928.00
 94   11.2833    16722254377254912.00
 95   11.3167    24433151971426304.00
