  0   -1.0000  2790926373789630464.00
  1   10.5167     1458540828950528.00
  2   10.5500     1135227636285440.00
  3   10.5833      795858647908352.00
  4   10.6167      491387879424000.00
  5   10.6500      236231204012032.00
  6   10.6833       15789302218752.00
  7   10.7167      263421031350272.00
  8   10.7500      553331441270784.00
  9   10.7833      810927741992960.00
 10   10.8167     1124128434159616.00
 11   10.8500     1432888868339712.00
 12   10.8833     1655740494249984.00
 13   10.9167     1852465968316416.00
 14   10.9500     2023697321820160.00
 15   10.9833     1844537056034816.00
 16   11.0167     2013217198964736.00
 17   11.0500     1595075289153536.00
 18   11.0833     1483971732963328.00
 19   11.1167     1191034964934656.00
 20   11.1500      905788939829248.00
 21   11.1833      670938987233280.00
 22   11.2167      715247212036096.00
 23   11.2500      657510973308928.00
 24   11.2833      521795140583424.00
 25   11.3167        4343085400064.00
 26   11.3500      524784404267008.00
 27   11.3833      374818104934400.00
 28   11.4167      310979858530304.00
 29   11.4500      178191180234752.00
 30   11.4833       12275584860160.00
 31   10.5000 13867393592743428096.00
 32   10.5333     9463316191641600.00
 33   10.5667     4210662725124096.00
 34   10.6000     2899584766443520.00
 35   10.6333    18541790428659712.00
 36   10.6667    23247367335575552.00
 37   10.7000    31513957462179840.00
 38   10.7333    24070916577165312.00
 39   10.7667     6454899369836544.00
 40   10.8000     4246295921295360.00
 41   10.8333     1765460802535424.00
 42   10.8667     3737786288963584.00
 43   10.9000     2319820016058368.00
 44   10.9333     1732273321803776.00
 45   10.9667     3145719141629952.00
 46   11.0000     3973273440223232.00
 47   11.0333    13044697219989504.00
 48   11.0667    63970084720214016.00
 49   11.1000    12351839538249728.00
 50   11.1333    10206470087901184.00
 51   11.1667     8401583096201216.00
 52   11.2000      469034252369920.00
 53   11.2333     3396498523947008.00
 54   11.2667     1319591657603072.00
 55   11.3000      158692162928640.00
 56   11.3333     5566301774807040.00
 57   11.3667     6495872820969472.00
 58   11.4000     8449519226191872.00
 59   11.4333     5729921238302720.00
 60   11.4750   273431911714521088.00
