  0   -1.0000   737236427758108672.00
  1   10.5167     4096121047613440.00
  2   10.5500     6277471586484224.00
  3   10.5833     4905376638042112.00
  4   10.6167     5405220636983296.00
  5   10.6500     8888234029350912.00
  6   10.6833     5689252729847808.00
  7   10.7167     5349333985656832.00
  8   10.7500      686212293591040.00
  9   10.7833     2897327224258560.00
 10   10.8167     3916364855115776.00
 11   10.8500    10939803541438464.00
 12   10.8833     7775526114557952.00
 13   10.9167     6549515351883776.00
 14   10.9500     3869709699121152.00
 15   10.9833     5054090417537024.00
 16   11.0167     2984010401710080.00
 17   11.0500     6014643747160064.00
 18   11.0833     4186272679591936.00
 19   11.1167     6887515856306176.00
 20   11.1500     2694010988658688.00
 21   11.1833     2586674655657984.00
 22   11.2167     2226377499607040.00
 23   11.2500     4659533783760896.00
 24   11.2833     3221067631951872.00
 25   11.3167     2329766623444992.00
 26   11.3500     2643331448307712.00
 27   11.3833     2434377531260928.00
 28   11.4167     1791878743719936.00
 29   11.4500     1118593026621440.00
 30   11.4833     1260122735116288.00
 31   10.5000 11532840135905247232.00
 32   10.5333    12434466119090176.00
 33   10.5667     2044216528076800.00
 34   10.6000     1662828800901120.00
 35   10.6333     6112281775570944.00
 36   10.6667    21026478401519616.00
 37   10.7750    79594196490518528.00
